Year,Number,Ruolo Gen. Nr.,Oggetto,Giudice,Valore della causa,Stato del fascicolo,Data di Citazione 1° udienza,SENTENZA DEFINITIVA Nr.,Esito,Importo liquidato,Tipo,DECRETO INGIUNTIVO Nr.,SENTENZA NON DEFINITIVA Nr.,Rif. atto impugnato,Importo richiesto,Prossima udienza
1995,853,853/1995  iscritto al  ruolo il 16/10/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non  rientranti nelle altre materie,ESCARD  EDOARDO sezione: 2 aula: 1 - B4,"Euro 0,00",CANCELLATO,23/10/1995,,,,,,,,,
1995,854,854/1995  iscritto al  ruolo il 16/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti  nelle  altre materie,GALLO RICCARDO sezione: 1 aula: 2 -B11,"Euro 0,00",PROCEDIMENTO DEFINITO,24/10/1995,,,,,,,,,
1995,855,855/1995 iscritto al ruolo il 16/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle  altre  materie,LANZILLO LUCIANO  sezione: 1 aula: 2 - B13,"Euro  0,00",PROCEDIMENTO DEFINITO,27/10/1995,,,,,,,,,
1995,856,856/1995 iscritto  al ruolo il 16/10/1995,OR - 140999 - Altri contratti  tipici  ed obbligazioni non rientranti nelle  altre materie,MURANTE MICHELE  sezione: 1 aula: 2 - B12,"Euro 0,00",PROCEDIMENTO DEFINITO,25/10/1995,,,,,,,,,
1995,857,857/1995 iscritto al ruolo  il 16/10/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti nelle altre materie,PERRICONE LUDOVICO sezione: 1 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,24/10/1995,,,,,,,,,
1995,858,858/1995 iscritto  al ruolo il 16/10/1995,OR - 140999 - Altri  contratti tipici  ed  obbligazioni non  rientranti nelle altre materie,SILVESTRI VINCENZO sezione: 1 aula: 2 - B12,"Euro 0,00",PROCEDIMENTO DEFINITO,25/10/1995,,,,,,,,,
1995,859,859/1995 iscritto al ruolo il 16/10/1995,OR - 140999 - Altri  contratti tipici  ed obbligazioni non rientranti nelle  altre materie,TASSONE RAFFAELE sezione: 1 aula: 2 - B12,"Euro 0,00",SOSPESO,24/10/1995,,,,,,,,,
1995,860,860/1995 iscritto al  ruolo  il 16/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle  altre materie,VITALE GIOVAMBATTISTA  sezione: 1 aula: 2 - B17,"Euro 0,00",PROCEDIMENTO DEFINITO,23/10/1995,,,,,,,,,
1995,861,861/1995 iscritto al  ruolo il 16/10/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni  non rientranti nelle altre materie,AMENDOLA ENRICO sezione: 1 aula: 2 - B10,"Euro 0,00",PROCEDIMENTO DEFINITO,23/10/1995,123/1996 pubblicata il 27/01/1996,Sentenza di merito/Rigetto,,,,,,,
1995,862,862/1995  iscritto al ruolo  il 16/10/1995,OR - 140999 - Altri  contratti tipici  ed obbligazioni non rientranti nelle altre materie,BERTINI ODDO PIERO  sezione: 7 aula: 3 - A25,"Euro 0,00",CANCELLATO,20/10/1995,,,,,,,,,
1995,863,863/1995  iscritto al ruolo il 16/10/1995,OR - 140999 - Altri contratti  tipici  ed  obbligazioni non  rientranti nelle altre materie,BONELLI  MATELDA sezione: 1 aula: 2 - B10,"Euro 0,00",PROCEDIMENTO DEFINITO,18/10/1995,553/1995 pubblicata il 29/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,864,864/1995 iscritto al ruolo il 16/10/1995,OR - 140999 - Altri  contratti  tipici ed  obbligazioni non rientranti  nelle altre materie,CASSOTTA  ALESSANDRO sezione: 2 aula: 1 - B5,"Euro 0,00",PROCEDIMENTO  DEFINITO,18/10/1995,243/1996 pubblicata il 13/02/1996,Sentenza di merito/Rigetto,,,,,,,
1995,865,865/1995 iscritto al ruolo il 16/10/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non rientranti nelle altre materie,CATALDI MARIANGELA sezione: 1 aula: 2 - B11,"Euro 0,00",PROCEDIMENTO DEFINITO,20/10/1995,215/1995 pubblicata il 11/11/1995,Sentenza di merito/Rigetto,,,,,,,
1995,866,866/1995 iscritto al ruolo il 16/10/1995,OR - 140999 - Altri  contratti tipici  ed obbligazioni non rientranti nelle altre materie,CENTELEGHE  BORTOLO sezione: 1 aula: 2 - B4,"Euro 0,00",PROCEDIMENTO DEFINITO,23/10/1995,446/1995 pubblicata il 12/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,867,867/1995 iscritto al ruolo il 16/10/1995,OR - 140999 - Altri contratti tipici  ed  obbligazioni non rientranti  nelle altre  materie,CIAVORELLA GUGLIELMO sezione: 1 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,21/11/1995,100/1997 pubblicata il 20/01/1997,Sentenza di merito/Accoglimento,,,,,,,
1995,868,868/1995  iscritto  al ruolo il 16/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non rientranti nelle altre materie,SILVESTRI VINCENZO sezione: 1 aula: 2 - B12,"Euro 0,00",PROCEDIMENTO DEFINITO,18/10/1995,311/1995 pubblicata il 22/11/1995,Sentenza di merito/Rigetto,,,,,,,
1995,869,869/1995 iscritto  al ruolo  il 16/10/1995,OR - 101003 - Opposizione di terzo  ex artt.  404 e  ss. c.p.c.,TASSONE RAFFAELE sezione: 1 aula: 2 - B12,"Euro  0,00",INTERROTTO,19/12/1995,,,,,,,,,
1995,870,870/1995 iscritto al  ruolo  il 16/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle altre materie,VITALE GIOVAMBATTISTA sezione: 1 aula: 2 - B17,"Euro 0,00",PROCEDIMENTO DEFINITO,23/10/1995,235/1996 pubblicata il 12/02/1996,Sentenza di merito/Rigetto,,,,,,,
1995,871,871/1995 iscritto al ruolo il 16/10/1995,OR - 145009 - Azioni di competenza del  Giudice di Pace in materia di risarcimento danno,SANTACROCE CESARE sezione: 5 aula: 1 - C3,"Euro 0,00",CANCELLATO,24/10/1995,,,,,,,,,
1995,872,872/1995 iscritto al ruolo  il 17/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti nelle altre materie,AMENDOLA ENRICO sezione: 1 aula: 2 - B10,"Euro  0,00",PROCEDIMENTO DEFINITO,23/10/1995,,,,,,,,,
1995,873,873/1995  iscritto al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni  non  rientranti nelle altre materie,BERTINI ODDO PIERO sezione: 7 aula: 3 - A25,"Euro 0,00",PROCEDIMENTO DEFINITO,3/11/1995,,,,,,,,,
1995,874,874/1995 iscritto al ruolo il 17/10/1995,OR - 140999 - Altri  contratti  tipici ed  obbligazioni  non rientranti nelle  altre materie,BONELLI  MATELDA sezione: 1 aula: 2 - B10,"Euro 0,00",PROCEDIMENTO DEFINITO,25/10/1995,,,,,,,,,
1995,875,875/1995 iscritto al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici  ed  obbligazioni non rientranti nelle altre materie,CASSOTTA ALESSANDRO sezione: 2 aula: 1 - B5,"Euro 0,00",PROCEDIMENTO DEFINITO,25/10/1995,,,,,,,,,
1995,876,876/1995 iscritto al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle  altre materie,CATALDI MARIANGELA sezione: 1 aula: 2 - B11,"Euro 0,00",PROCEDIMENTO  DEFINITO,27/10/1995,,,,,,,,,
1995,877,877/1995  iscritto al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni  non  rientranti nelle altre materie,CENTELEGHE BORTOLO  sezione: 1 aula: 2 - B4,"Euro 0,00",PROCEDIMENTO DEFINITO,23/10/1995,,,,,,,,,
1995,878,878/1995  iscritto  al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici  ed  obbligazioni non  rientranti  nelle  altre materie,CIAVORELLA GUGLIELMO  sezione: 1 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,28/11/1995,,,,,,,,,
1995,879,879/1995 iscritto al ruolo il 17/10/1995,OR - 140999 - Altri contratti  tipici ed  obbligazioni non  rientranti  nelle altre  materie,ESCARD EDOARDO  sezione: 7 aula: 1 - B4,"Euro 0,00",PROCEDIMENTO DEFINITO,23/10/1995,,,,,,,,,
1995,880,880/1995  iscritto  al ruolo  il 17/10/1995,OR - 140999 - Altri contratti  tipici  ed obbligazioni non rientranti  nelle altre  materie,GALLO RICCARDO sezione: 1 aula: 2 -B11,"Euro  0,00",PROCEDIMENTO  DEFINITO,24/10/1995,,,,,,,,,
1995,881,881/1995  iscritto al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle  altre materie,LANZILLO  LUCIANO  sezione: 1 aula: 2 - B13,"Euro 0,00",PROCEDIMENTO DEFINITO,27/10/1995,,,,,,,,,
1995,882,882/1995 iscritto al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non  rientranti nelle altre  materie,MURANTE MICHELE  sezione: 1 aula: 2 - B12,"Euro 0,00",PROCEDIMENTO DEFINITO,25/10/1995,,,,,,,,,
1995,883,883/1995 iscritto  al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti nelle altre materie,PERRICONE LUDOVICO sezione: 1 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,24/10/1995,,,,,,,,,
1995,884,884/1995 iscritto  al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti nelle altre materie,SILVESTRI VINCENZO  sezione: 1 aula: 2 - B12,"Euro 0,00",PROCEDIMENTO DEFINITO,25/10/1995,,,,,,,,,
1995,885,885/1995  iscritto  al ruolo il 17/10/1995,OR - 140999 - Altri  contratti tipici  ed  obbligazioni non rientranti nelle altre  materie,TASSONE RAFFAELE sezione: 1 aula: 2 - B12,"Euro 0,00",PROCEDIMENTO  DEFINITO,24/10/1995,,,,,,,,,
1995,886,886/1995 iscritto al ruolo  il 17/10/1995,OR - 140999 - Altri  contratti  tipici ed obbligazioni  non rientranti nelle  altre materie,VITALE GIOVAMBATTISTA sezione: 1 aula: 2 - B17,"Euro 0,00",PROCEDIMENTO DEFINITO,23/10/1995,,,,,,,,,
1995,887,887/1995 iscritto al  ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non rientranti  nelle altre materie,AMENDOLA ENRICO sezione: 1 aula: 2 - B10,"Euro 0,00",PROCEDIMENTO DEFINITO,23/10/1995,,,,,,,,,
1995,888,888/1995  iscritto  al ruolo il 17/10/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni  non rientranti nelle altre materie,BERTINI ODDO PIERO  sezione: 7 aula: 3 - A25,"Euro 0,00",PROCEDIMENTO DEFINITO,27/10/1995,,,,,,,,,
1995,889,889/1995  iscritto al ruolo  il 17/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni  non rientranti nelle altre materie,BONELLI  MATELDA sezione: 1 aula: 2 - B10,"Euro 0,00",PROCEDIMENTO DEFINITO,25/10/1995,,,,,,,,,
1995,890,890/1995 iscritto  al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici  ed  obbligazioni  non  rientranti nelle  altre  materie,CASSOTTA  ALESSANDRO sezione: 2 aula: 1 - B5,"Euro 0,00",PROCEDIMENTO  DEFINITO,25/10/1995,,,,,,,,,
1995,891,891/1995  iscritto al ruolo  il 17/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti nelle altre  materie,CATALDI  MARIANGELA sezione: 1 aula: 2 - B11,"Euro 0,00",PROCEDIMENTO DEFINITO,27/10/1995,,,,,,,,,
1995,892,892/1995  iscritto  al ruolo il 17/10/1995,OR - 145009 - Azioni di competenza del Giudice di Pace in materia di risarcimento danno,SIRACUSA GIOSUE'  sezione: 5 aula: 1 - C7,"Euro 0,00",CANCELLATO,28/11/1995,,,,,,,,,
1995,893,893/1995 iscritto al ruolo il 17/10/1995,OR - 145009 - Azioni di competenza  del Giudice  di Pace in materia  di risarcimento danno,SORIENTE CARLO sezione: 5,"Euro 0,00",CANCELLATO,19/01/1996,,,,,,,,,
1995,894,894/1995 iscritto al ruolo il 17/10/1995,OR - 145009 - Azioni di competenza del  Giudice di Pace in materia di risarcimento danno,BALDONI MARIO sezione: 3 aula: 3 - C27,"Euro 0,00",CANCELLATO,24/10/1995,,,,,,,,,
1995,895,895/1995 iscritto al  ruolo il 17/10/1995,OR - 145009 - Azioni di competenza  del  Giudice di Pace in materia  di risarcimento danno,BONACCORSI  ELEONORA  sezione: 3 aula: 1 - C7,"Euro 0,00",PROCEDIMENTO  DEFINITO,23/10/1995,,,,,,,,,
1995,896,896/1995 iscritto al  ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti nelle altre materie,CENTELEGHE  BORTOLO  sezione: 1 aula: 2 - B4,"Euro  0,00",PROCEDIMENTO DEFINITO,4/12/1995,,,,,,,,,
1995,897,897/1995 iscritto al  ruolo  il 17/10/1995,OR - 145009 - Azioni  di competenza del Giudice di Pace  in materia di risarcimento danno,BORDINI GRAZIELLA sezione: 6 aula: 2 - D10,"Euro 0,00",PROCEDIMENTO DEFINITO,30/10/1995,203/1996 pubblicata il 09/02/1996,Sentenza di merito/Rigetto,,,,,,,
1995,898,898/1995 iscritto al ruolo  il 17/10/1995,OR - 145009 - Azioni  di  competenza del  Giudice di  Pace in materia di risarcimento  danno,CAMPI VITTORE  sezione: 3 aula: 3 - C21,"Euro 0,00",CANCELLATO,8/11/1995,,,,,,,,,
1995,899,899/1995  iscritto  al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti  nelle altre materie,CIAVORELLA  GUGLIELMO sezione: 1 aula: -,"Euro 0,00",CANCELLATO,7/11/1995,,,,,,,,,
1995,900,900/1995 iscritto al ruolo  il 17/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non  rientranti  nelle altre materie,ESCARD EDOARDO  sezione: 7 aula: 1 - B4,"Euro 0,00",PROCEDIMENTO DEFINITO,30/10/1995,497/1995 pubblicata il 20/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,901,901/1995 iscritto al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti  nelle altre materie,GALLO RICCARDO  sezione: 1 aula: 2 -B11,"Euro 0,00",PROCEDIMENTO DEFINITO,24/10/1995,186/1995 pubblicata il 06/11/1995,Sentenza di merito/Rigetto,,,,,,,
1995,902,902/1995 iscritto al ruolo il 17/10/1995,OR - 145009 - Azioni di  competenza del Giudice  di Pace in materia di risarcimento danno,CAVAGNERO LIDIA  sezione: 3 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,25/10/1995,,,,,,,,,
1995,903,903/1995 iscritto al ruolo il 17/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non  rientranti nelle altre  materie,LANZILLO LUCIANO sezione: 1 aula: 2 - B13,"Euro  0,00",PROCEDIMENTO DEFINITO,3/11/1995,,,,,,,,,
1995,904,904/1995 iscritto  al  ruolo  il 17/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non  rientranti nelle  altre materie,MURANTE MICHELE  sezione: 1 aula: 2 - B12,"Euro 0,00",PROCEDIMENTO DEFINITO,8/11/1995,,,,,,,,,
1995,905,905/1995 iscritto al ruolo il 17/10/1995,OR - 140999 - Altri  contratti  tipici  ed obbligazioni non  rientranti nelle altre  materie,PERRICONE LUDOVICO  sezione: 1 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,31/10/1995,,,,,,,,,
1995,906,906/1995 iscritto al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non  rientranti  nelle altre materie,LANZILLO LUCIANO sezione: 1 aula: 2 - B13,"Euro 0,00",PROCEDIMENTO  DEFINITO,3/11/1995,,,,,,,,,
1995,907,907/1995  iscritto  al ruolo il 17/10/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non rientranti nelle altre  materie,MURANTE MICHELE sezione: 1 aula: 2 - B12,"Euro 0,00",CANCELLATO,8/11/1995,,,,,,,,,
1995,908,908/1995 iscritto al ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti nelle altre  materie,PERRICONE LUDOVICO sezione: 1 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,31/10/1995,,,,,,,,,
1995,909,909/1995  iscritto al ruolo il 17/10/1995,OR - 140999 - Altri contratti  tipici ed  obbligazioni  non rientranti  nelle altre  materie,SILVESTRI VINCENZO  sezione: 1 aula: 2 - B12,"Euro 0,00",PROCEDIMENTO DEFINITO,8/11/1995,,,,,,,,,
1995,910,910/1995 iscritto al  ruolo il 17/10/1995,OR - 140999 - Altri  contratti tipici  ed obbligazioni non  rientranti nelle altre materie,TASSONE RAFFAELE sezione: 1 aula: 2 - B12,"Euro  0,00",PROCEDIMENTO  DEFINITO,31/10/1995,,,,,,,,,
1995,911,911/1995  iscritto al ruolo il 17/10/1995,OR - 140999 - Altri contratti  tipici  ed obbligazioni non rientranti  nelle altre materie,VITALE GIOVAMBATTISTA  sezione: 1 aula: 2 - B17,"Euro 0,00",PROCEDIMENTO  DEFINITO,30/10/1995,,,,,,,,,
1995,912,912/1995 iscritto  al  ruolo il 17/10/1995,OR - 140999 - Altri contratti tipici  ed  obbligazioni  non rientranti nelle altre materie,AMENDOLA ENRICO sezione: 1 aula: 2 - B10,"Euro  0,00",PROCEDIMENTO DEFINITO,30/10/1995,,,,,,,,,
1995,913,913/1995  iscritto  al ruolo il 17/10/1995,OR - 145009 - Azioni di competenza del Giudice di Pace in materia di risarcimento danno,CHIONO MARIA LUISA sezione: 3 aula: 3 - C20,"Euro 0,00",CANCELLATO,20/12/1995,,,,,,,,,
1995,914,914/1995  iscritto al  ruolo il 18/10/1995,OR - 145009 - Azioni  di competenza  del Giudice di Pace in materia di risarcimento danno,DELLA CROCE DI DOJOLA VITTORIO sezione: 3 aula: -,"Euro 0,00",CANCELLATO,24/10/1995,,,,,,,,,
1995,915,915/1995  iscritto al  ruolo  il 18/10/1995,OR - 145009 - Azioni  di  competenza del  Giudice di Pace  in materia di risarcimento danno,DENTICO GIOVANNI sezione: 3 aula: -,"Euro 0,00",CANCELLATO,20/10/1995,,,,,,,,,
1995,916,916/1995 iscritto al ruolo il 18/10/1995,OR - 101003 - Opposizione di  terzo  ex  artt. 404  e  ss.  c.p.c.,BERTINI ODDO PIERO  sezione: 7 aula: 3 - A25,"Euro 0,00",PROCEDIMENTO DEFINITO,20/10/1995,,,,,,,,,
1995,917,917/1995 iscritto  al ruolo il 18/10/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni  non rientranti nelle altre  materie,BONELLI MATELDA sezione: 1 aula: 2 - B10,"Euro 0,00",PROCEDIMENTO DEFINITO,25/10/1995,97/1996 pubblicata il 23/01/1996,Sentenza di merito/Rigetto,,,,,,,
1995,918,918/1995 iscritto al ruolo  il 18/10/1995,OR - 101003 - Opposizione di  terzo ex artt. 404  e ss.  c.p.c.,CASSOTTA  ALESSANDRO sezione: 2 aula: 1 - B5,"Euro 0,00",PROCEDIMENTO DEFINITO,17/01/1996,1376/1996 pubblicata il 26/06/1996,Sentenza di merito/Rigetto,,,,,,,
1995,919,919/1995 iscritto al ruolo il 18/10/1995,OR - 145009 - Azioni di  competenza del Giudice  di  Pace  in materia di risarcimento danno,FACCI ALDO sezione: 3 aula: 2 - C22,"Euro 0,00",CANCELLATO,27/10/1995,,,,,,,,,
1995,920,920/1995 iscritto  al ruolo il 18/10/1995,OR - 145009 - Azioni di competenza del Giudice di  Pace  in materia di risarcimento danno,FALCHI  CATERINA sezione: 3 aula: 3 - A22,"Euro 0,00",CANCELLATO,8/11/1995,,,,,,,,,
1995,921,921/1995 iscritto al ruolo il 18/10/1995,OR - 140999 - Altri  contratti tipici  ed  obbligazioni non rientranti  nelle altre  materie,CATALDI MARIANGELA sezione: 1 aula: 2 - B11,"Euro 0,00",PROCEDIMENTO DEFINITO,27/10/1995,,,,,,,,,
1995,922,922/1995  iscritto  al ruolo il 18/10/1995,OR - 145009 - Azioni di competenza  del Giudice di Pace in materia di risarcimento danno,FALCO ELIANA sezione: 7 aula: 3 - A21,"Euro 0,00",CANCELLATO,31/10/1995,,,,,,,,,
1995,923,923/1995  iscritto al ruolo il 18/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle  altre materie,CENTELEGHE BORTOLO sezione: 1 aula: 2 - B4,"Euro 0,00",PROCEDIMENTO  DEFINITO,30/10/1995,216/1995 pubblicata il 11/11/1995,Sentenza di merito/Rigetto,,,,,,,
1995,924,924/1995  iscritto al  ruolo il 18/10/1995,OR - 145009 - Azioni  di competenza del Giudice di Pace in materia  di  risarcimento danno,FANTINI FRANCO sezione: 1 aula: 2 - B13,"Euro 0,00",PROCEDIMENTO DEFINITO,10/1/1996,,,,,,,,,
1995,925,925/1995 iscritto  al  ruolo  il 19/10/1995,OR - 145999 - Altre ipotesi di responsabilita' Extracontr. non ricomprese  nelle  altre materie (art.  2043),CIAVORELLA GUGLIELMO  sezione: 1 aula: -,"Euro  0,00",PROCEDIMENTO  DEFINITO,28/11/1995,,,,,,,,,
1995,926,926/1995 iscritto al ruolo il 19/10/1995,OR - 145009 - Azioni  di competenza  del  Giudice di Pace in materia  di risarcimento danno,FERRARO  LAURA  sezione: 3 aula: 3 - C23,"Euro  0,00",CANCELLATO,18/01/1996,,,,,,,,,
1995,927,927/1995  iscritto al ruolo il 19/10/1995,OR - 145009 - Azioni di competenza del Giudice di Pace in  materia di  risarcimento danno,GODIO RAUL  sezione: 3 aula: 3 - C26,"Euro  0,00",PROCEDIMENTO DEFINITO,17/01/1996,,,,,,,,,
1995,928,928/1995 iscritto  al ruolo il 19/10/1995,OR - 145009 - Azioni di  competenza del Giudice di Pace in materia  di risarcimento danno,GOTTA FERRUCCIO  sezione: 3,"Euro 0,00",PROCEDIMENTO DEFINITO,4/12/1995,900/1997 pubblicata il 07/04/1997,Sentenza di merito/Rigetto,,,,,,,
1995,929,929/1995  iscritto al ruolo il 19/10/1995,OR - 145009 - Azioni di competenza del Giudice di Pace in materia di  risarcimento danno,GRENCI SALVATORE  sezione: 4 aula: 2 - C10,"Euro  0,00",CANCELLATO,29/11/1995,,,,,,,,,
1995,930,930/1995  iscritto  al ruolo il 19/10/1995,OR - 145009 - Azioni di competenza del Giudice di Pace in materia di risarcimento danno,INDINO VITO  sezione: 4,"Euro 0,00",PROCEDIMENTO DEFINITO,30/10/1995,870/1996 pubblicata il 02/05/1996,Sentenza di merito/Rigetto,,,,,,,
1995,931,931/1995  iscritto al ruolo il 19/10/1995,OR - 145009 - Azioni  di competenza del Giudice di  Pace in materia di risarcimento danno,LANFOSSI  CARLO sezione: 4 aula: -,"Euro 0,00",CANCELLATO,25/10/1995,,,,,,,,,
1995,932,932/1995 iscritto  al ruolo  il 19/10/1995,OR - 145999 - Altre  ipotesi di responsabilita' Extracontr.  non ricomprese nelle altre  materie (art.  2043),ESCARD EDOARDO sezione: 7 aula: 1 - B4,"Euro 0,00",PROCEDIMENTO DEFINITO,30/10/1995,,,,,,,,,
1995,933,933/1995  iscritto  al ruolo il 19/10/1995,OR - 145009 - Azioni di competenza del Giudice di Pace in materia di risarcimento  danno,MAGGIO COSIMO sezione: 4 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,2/1/1996,1114/1996 pubblicata il 28/05/1996,Sentenza di merito/Accoglimento,,,,,,,
1995,934,934/1995  iscritto al ruolo il 19/10/1995,OR - 145999 - Altre ipotesi  di responsabilita' Extracontr.  non ricomprese nelle altre  materie  (art.  2043),GALLO RICCARDO sezione: 1 aula: 2 -B11,"Euro  0,00",CANCELLATO,16/01/1996,,,,,,,,,
1995,935,935/1995 iscritto  al ruolo  il 19/10/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non  rientranti nelle altre materie,ESCARD EDOARDO sezione: 7 aula: 1 - B4,"Euro 0,00",PROCEDIMENTO DEFINITO,30/10/1995,,,,,,,,,
1995,936,936/1995  iscritto al ruolo  il 19/10/1995,OR - 140999 - Altri  contratti  tipici ed  obbligazioni non rientranti nelle altre materie,MANUGUERRA  GIACOMO  sezione: 4 aula: -,"Euro 0,00",CANCELLATO,20/11/1995,,,,,,,,,
1995,937,937/1995  iscritto  al ruolo il 20/10/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non rientranti  nelle altre  materie,GALLO RICCARDO sezione: 1 aula: 2 -B11,"Euro 0,00",PROCEDIMENTO DEFINITO,31/10/1995,198/1996 pubblicata il 07/02/1996,Sentenza di merito/Rigetto,,,,,,,
1995,938,938/1995  iscritto  al ruolo il 20/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle altre materie,LANZILLO LUCIANO  sezione: 1 aula: 2 - B13,"Euro 0,00",PROCEDIMENTO DEFINITO,16/02/1996,,,,,,,,,
1995,939,939/1995 iscritto al ruolo il 20/10/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle altre materie,MURANTE  MICHELE sezione: 1 aula: 2 - B12,"Euro  0,00",CANCELLATO,20/02/1996,,,,,,,,,
